id,osm_id,nombre,latitud,longitud,tipo
INTER_780227251,780227251,Intersección 780227251,-17.40656,-66.2899925,interseccion
INTER_780227279,780227279,Intersección 780227279,-17.4225608,-66.2893921,interseccion
INTER_780227283,780227283,Intersección 780227283,-17.4088512,-66.2885156,interseccion
INTER_780227285,780227285,Intersección 780227285,-17.4190796,-66.2929424,interseccion
INTER_780227287,780227287,Intersección 780227287,-17.397895,-66.2945465,interseccion
INTER_780227293,780227293,Intersección 780227293,-17.4233337,-66.2866452,interseccion
INTER_780227294,780227294,Intersección 780227294,-17.4214879,-66.2920693,interseccion
INTER_780227304,780227304,Intersección 780227304,-17.399583,-66.2917107,interseccion
INTER_780227311,780227311,Intersección 780227311,-17.4068625,-66.2874274,interseccion
INTER_780227340,780227340,Intersección 780227340,-17.4019813,-66.2906212,interseccion
INTER_780227342,780227342,Intersección 780227342,-17.4282336,-66.2733116,interseccion
INTER_780227350,780227350,Intersección 780227350,-17.4196992,-66.2935481,interseccion
INTER_780227354,780227354,Intersección 780227354,-17.4193367,-66.2975668,interseccion
INTER_780227359,780227359,Intersección 780227359,-17.3887189,-66.2924785,interseccion
INTER_780227361,780227361,Intersección 780227361,-17.422738,-66.289961,interseccion
INTER_780227368,780227368,Intersección 780227368,-17.4035249,-66.2894453,interseccion
INTER_780227401,780227401,Intersección 780227401,-17.3983165,-66.2758293,interseccion
INTER_780227404,780227404,Intersección 780227404,-17.4232891,-66.2951797,interseccion
INTER_780227412,780227412,Intersección 780227412,-17.408988,-66.2862913,interseccion
INTER_780227415,780227415,Intersección 780227415,-17.4171539,-66.2989579,interseccion
INTER_780227421,780227421,Intersección 780227421,-17.4181737,-66.2913087,interseccion
INTER_780227429,780227429,Intersección 780227429,-17.4048422,-66.2988569,interseccion
INTER_780227432,780227432,Intersección 780227432,-17.4072421,-66.2843459,interseccion
INTER_780227434,780227434,Intersección 780227434,-17.4197462,-66.2845462,interseccion
INTER_780227440,780227440,Intersección 780227440,-17.4075138,-66.2899975,interseccion
INTER_780227441,780227441,Intersección 780227441,-17.3994614,-66.3024179,interseccion
INTER_780227443,780227443,Intersección 780227443,-17.4078476,-66.2986971,interseccion
INTER_780227452,780227452,Intersección 780227452,-17.4230017,-66.2967974,interseccion
INTER_780227460,780227460,Intersección 780227460,-17.4187248,-66.2933705,interseccion
INTER_780227466,780227466,Intersección 780227466,-17.4054417,-66.2883976,interseccion
INTER_780227468,780227468,Intersección 780227468,-17.4243184,-66.2893142,interseccion
INTER_780227470,780227470,Intersección 780227470,-17.4075124,-66.2907334,interseccion
INTER_780227491,780227491,Intersección 780227491,-17.4176874,-66.2923668,interseccion
INTER_780227492,780227492,Intersección 780227492,-17.3968779,-66.3024945,interseccion
INTER_780227500,780227500,Intersección 780227500,-17.3769539,-66.3010697,interseccion
INTER_780227503,780227503,Intersección 780227503,-17.3997041,-66.2899733,interseccion
INTER_780227505,780227505,Intersección 780227505,-17.4195941,-66.2949663,interseccion
INTER_780227507,780227507,Intersección 780227507,-17.4063782,-66.2917692,interseccion
INTER_780227519,780227519,Intersección 780227519,-17.4197814,-66.2846091,interseccion
INTER_780227529,780227529,Intersección 780227529,-17.3897386,-66.298924,interseccion
INTER_780227541,780227541,Intersección 780227541,-17.4045068,-66.2894397,interseccion
INTER_780227542,780227542,Intersección 780227542,-17.4226605,-66.2949805,interseccion
INTER_780227553,780227553,Intersección 780227553,-17.4101145,-66.2990444,interseccion
INTER_780227561,780227561,Intersección 780227561,-17.4180095,-66.2941912,interseccion
INTER_780227569,780227569,Intersección 780227569,-17.3902621,-66.2944112,interseccion
INTER_780227610,780227610,Intersección 780227610,-17.4089005,-66.287982,interseccion
INTER_780227612,780227612,Intersección 780227612,-17.4075455,-66.3005585,interseccion
INTER_780227621,780227621,Intersección 780227621,-17.4244132,-66.2915749,interseccion
INTER_780227622,780227622,Intersección 780227622,-17.423472,-66.2870339,interseccion
INTER_780227625,780227625,Intersección 780227625,-17.422529,-66.2939318,interseccion
INTER_780227629,780227629,Intersección 780227629,-17.4182158,-66.2978254,interseccion
INTER_780227635,780227635,Intersección 780227635,-17.4227286,-66.2875572,interseccion
INTER_780227638,780227638,Intersección 780227638,-17.4059412,-66.2894462,interseccion
INTER_780227647,780227647,Intersección 780227647,-17.4204083,-66.2971895,interseccion
INTER_780227651,780227651,Intersección 780227651,-17.3864793,-66.2903892,interseccion
INTER_780227654,780227654,Intersección 780227654,-17.4058752,-66.2874185,interseccion
INTER_780227659,780227659,Intersección 780227659,-17.3991519,-66.2931621,interseccion
INTER_780227663,780227663,Intersección 780227663,-17.419959,-66.294555,interseccion
INTER_780227672,780227672,Intersección 780227672,-17.4031983,-66.2899749,interseccion
INTER_780227685,780227685,Intersección 780227685,-17.4248608,-66.2881269,interseccion
INTER_780227689,780227689,Intersección 780227689,-17.4050027,-66.2883997,interseccion
INTER_780227690,780227690,Intersección 780227690,-17.4058789,-66.2862679,interseccion
INTER_780227692,780227692,Intersección 780227692,-17.4155208,-66.2952219,interseccion
INTER_780227711,780227711,Intersección 780227711,-17.4192535,-66.2953669,interseccion
INTER_780227712,780227712,Intersección 780227712,-17.372847,-66.2902055,interseccion
INTER_780227716,780227716,Intersección 780227716,-17.4177338,-66.2931786,interseccion
INTER_780227722,780227722,Intersección 780227722,-17.3894883,-66.2972634,interseccion
INTER_780227725,780227725,Intersección 780227725,-17.398776,-66.2988445,interseccion
INTER_780227727,780227727,Intersección 780227727,-17.436228,-66.2685395,interseccion
INTER_780227737,780227737,Intersección 780227737,-17.4065834,-66.2874275,interseccion
INTER_780227740,780227740,Intersección 780227740,-17.3736797,-66.3003683,interseccion
INTER_780227747,780227747,Intersección 780227747,-17.4187779,-66.2871998,interseccion
INTER_780227754,780227754,Intersección 780227754,-17.423262,-66.2927933,interseccion
INTER_780227764,780227764,Intersección 780227764,-17.4217463,-66.2849465,interseccion
INTER_780227769,780227769,Intersección 780227769,-17.404968,-66.2979406,interseccion
INTER_780227771,780227771,Intersección 780227771,-17.3679142,-66.2915214,interseccion
INTER_780227780,780227780,Intersección 780227780,-17.4205291,-66.2960545,interseccion
INTER_780227785,780227785,Intersección 780227785,-17.4172408,-66.2980344,interseccion
INTER_780227796,780227796,Intersección 780227796,-17.4233036,-66.2890437,interseccion
INTER_780227802,780227802,Intersección 780227802,-17.4067411,-66.2884208,interseccion
INTER_780227805,780227805,Intersección 780227805,-17.4183614,-66.293781,interseccion
INTER_780227806,780227806,Intersección 780227806,-17.42242,-66.2867029,interseccion
INTER_780227824,780227824,Intersección 780227824,-17.4022908,-66.2874702,interseccion
INTER_780227830,780227830,Intersección 780227830,-17.4233094,-66.2939828,interseccion
INTER_780227845,780227845,Intersección 780227845,-17.4201448,-66.2881561,interseccion
INTER_780227849,780227849,Intersección 780227849,-17.4048466,-66.3014125,interseccion
INTER_780227861,780227861,Intersección 780227861,-17.407515,-66.2879748,interseccion
INTER_780227888,780227888,Intersección 780227888,-17.4221093,-66.2938997,interseccion
INTER_780227891,780227891,Intersección 780227891,-17.422901,-66.2933239,interseccion
INTER_780227900,780227900,Intersección 780227900,-17.4089341,-66.2874786,interseccion
INTER_780227902,780227902,Intersección 780227902,-17.424093,-66.2887114,interseccion
INTER_780227904,780227904,Intersección 780227904,-17.3908374,-66.3010823,interseccion
INTER_780227908,780227908,Intersección 780227908,-17.4240323,-66.296453,interseccion
INTER_781188488,781188488,Intersección 781188488,-17.4363288,-66.2899618,interseccion
INTER_781188506,781188506,Intersección 781188506,-17.4303534,-66.2921484,interseccion
INTER_781188735,781188735,Intersección 781188735,-17.435742,-66.2904825,interseccion
INTER_781761398,781761398,Intersección 781761398,-17.436356,-66.2711756,interseccion
INTER_781813407,781813407,Intersección 781813407,-17.4013354,-66.2798748,interseccion
INTER_781813423,781813423,Intersección 781813423,-17.4074401,-66.2734854,interseccion
INTER_781813425,781813425,Intersección 781813425,-17.4066471,-66.2804878,interseccion
INTER_781813427,781813427,Intersección 781813427,-17.4047497,-66.2783063,interseccion
INTER_781813433,781813433,Intersección 781813433,-17.4055743,-66.2760423,interseccion
INTER_781813434,781813434,Intersección 781813434,-17.4015093,-66.2787883,interseccion
INTER_781813435,781813435,Intersección 781813435,-17.4056906,-66.2824413,interseccion
INTER_781813436,781813436,Intersección 781813436,-17.4009575,-66.2838919,interseccion
INTER_781813437,781813437,Intersección 781813437,-17.4011311,-66.2813756,interseccion
INTER_781813439,781813439,Intersección 781813439,-17.3947318,-66.2888063,interseccion
INTER_781813440,781813440,Intersección 781813440,-17.4046375,-66.2852558,interseccion
INTER_781813443,781813443,Intersección 781813443,-17.4082819,-66.2762154,interseccion
INTER_781813445,781813445,Intersección 781813445,-17.3984352,-66.2747622,interseccion
INTER_781813447,781813447,Intersección 781813447,-17.399701,-66.274757,interseccion
INTER_781813449,781813449,Intersección 781813449,-17.403109,-66.2781994,interseccion
INTER_781813451,781813451,Intersección 781813451,-17.4006082,-66.2822404,interseccion
INTER_781813457,781813457,Intersección 781813457,-17.3987071,-66.2813487,interseccion
INTER_781813459,781813459,Intersección 781813459,-17.3998247,-66.2738781,interseccion
INTER_781813461,781813461,Intersección 781813461,-17.4027932,-66.2734861,interseccion
INTER_781813463,781813463,Intersección 781813463,-17.3999757,-66.2811608,interseccion
INTER_781813465,781813465,Intersección 781813465,-17.4028835,-66.2799803,interseccion
INTER_781813469,781813469,Intersección 781813469,-17.4064081,-66.2772999,interseccion
INTER_781813472,781813472,Intersección 781813472,-17.3936929,-66.2745387,interseccion
INTER_781813474,781813474,Intersección 781813474,-17.4004852,-66.2773335,interseccion
INTER_781813476,781813476,Intersección 781813476,-17.4043179,-66.2815629,interseccion
INTER_781813487,781813487,Intersección 781813487,-17.4041108,-66.2852507,interseccion
INTER_781813493,781813493,Intersección 781813493,-17.4037279,-66.2725404,interseccion
INTER_781813498,781813498,Intersección 781813498,-17.4032874,-66.2767613,interseccion
INTER_781813500,781813500,Intersección 781813500,-17.3991635,-66.2783492,interseccion
INTER_781813502,781813502,Intersección 781813502,-17.4091214,-66.2734267,interseccion
INTER_781813504,781813504,Intersección 781813504,-17.4063061,-66.2788192,interseccion
INTER_781813506,781813506,Intersección 781813506,-17.405571,-66.2803526,interseccion
INTER_781813512,781813512,Intersección 781813512,-17.4001647,-66.2796957,interseccion
INTER_781813514,781813514,Intersección 781813514,-17.4059592,-66.2823734,interseccion
INTER_781813519,781813519,Intersección 781813519,-17.3983031,-66.2838059,interseccion
INTER_781813520,781813520,Intersección 781813520,-17.4064246,-66.2852706,interseccion
INTER_781813521,781813521,Intersección 781813521,-17.3934178,-66.2891031,interseccion
INTER_781813522,781813522,Intersección 781813522,-17.4035502,-66.27908,interseccion
INTER_781813523,781813523,Intersección 781813523,-17.4010133,-66.2822513,interseccion
INTER_781813525,781813525,Intersección 781813525,-17.4073082,-66.2796007,interseccion
INTER_781813527,781813527,Intersección 781813527,-17.4027236,-66.2725492,interseccion
INTER_781813528,781813528,Intersección 781813528,-17.3988004,-66.2807549,interseccion
INTER_781813530,781813530,Intersección 781813530,-17.404866,-66.2816413,interseccion
INTER_781813532,781813532,Intersección 781813532,-17.4061018,-66.2804123,interseccion
INTER_781813535,781813535,Intersección 781813535,-17.3999494,-66.2814291,interseccion
INTER_781813537,781813537,Intersección 781813537,-17.3994777,-66.2844735,interseccion
INTER_781813539,781813539,Intersección 781813539,-17.3987486,-66.2825879,interseccion
INTER_781813548,781813548,Intersección 781813548,-17.4039586,-66.2801445,interseccion
INTER_781813552,781813552,Intersección 781813552,-17.4032443,-66.2814103,interseccion
INTER_781813553,781813553,Intersección 781813553,-17.3995784,-66.2885746,interseccion
INTER_781813559,781813559,Intersección 781813559,-17.4026584,-66.2766791,interseccion
INTER_781813560,781813560,Intersección 781813560,-17.400814,-66.2747597,interseccion
INTER_781813562,781813562,Intersección 781813562,-17.4002026,-66.2835631,interseccion
INTER_781813564,781813564,Intersección 781813564,-17.3981048,-66.2768638,interseccion
INTER_781813566,781813566,Intersección 781813566,-17.3989887,-66.2838297,interseccion
INTER_781813568,781813568,Intersección 781813568,-17.4057417,-66.283111,interseccion
INTER_781813569,781813569,Intersección 781813569,-17.3985524,-66.2886806,interseccion
INTER_781813571,781813571,Intersección 781813571,-17.4043768,-66.2769495,interseccion
INTER_781813573,781813573,Intersección 781813573,-17.4046383,-66.2843155,interseccion
INTER_781813580,781813580,Intersección 781813580,-17.4051746,-66.2833823,interseccion
INTER_781813584,781813584,Intersección 781813584,-17.4051578,-66.279286,interseccion
INTER_781813588,781813588,Intersección 781813588,-17.4009879,-66.2824399,interseccion
INTER_781813590,781813590,Intersección 781813590,-17.3938363,-66.2761362,interseccion
INTER_781813594,781813594,Intersección 781813594,-17.4005215,-66.2825231,interseccion
INTER_781813595,781813595,Intersección 781813595,-17.4023313,-66.2812763,interseccion
INTER_781813597,781813597,Intersección 781813597,-17.4007865,-66.2844698,interseccion
INTER_781813599,781813599,Intersección 781813599,-17.3947442,-66.2719378,interseccion
INTER_781813601,781813601,Intersección 781813601,-17.4039742,-66.275798,interseccion
INTER_781813602,781813602,Intersección 781813602,-17.4074529,-66.2734062,interseccion
INTER_781813606,781813606,Intersección 781813606,-17.4059001,-66.277771,interseccion
INTER_781813608,781813608,Intersección 781813608,-17.4059472,-66.281803,interseccion
INTER_781813611,781813611,Intersección 781813611,-17.3983554,-66.274745,interseccion
INTER_781813614,781813614,Intersección 781813614,-17.4041931,-66.2782914,interseccion
INTER_781813617,781813617,Intersección 781813617,-17.405815,-66.2784355,interseccion
